,code,name,market,sector,nikkei225,stock
2993,7919,野崎印刷紙業(株),東証2部,その他製品,,0
2994,7921,(株)ＴＡＫＡＲＡ　＆　ＣＯＭＰＡＮＹ,東証1部,その他製品,,0
2995,7922,三光産業(株),東証JQS,その他製品,,0
2996,7923,トーイン(株),東証JQS,その他製品,,0
2997,7925,前澤化成工業(株),東証1部,化学,,0
2998,7927,ムトー精工(株),東証JQS,化学,,0
2999,7928,旭化学工業(株),東証JQS,化学,,0
3000,7931,未来工業(株),東証1部,化学,,0
3001,7932,(株)ニッピ,東証JQS,その他製品,,0
3002,7936,(株)アシックス,東証1部,その他製品,,0
3003,7937,(株)ツツミ,東証1部,その他製品,,0
3004,7938,(株)リーガルコーポレーション,東証JQS,その他製品,,0
3005,7939,(株)研創,東証JQS,その他製品,,0
3006,7940,ウェーブロックホールディングス(株),東証1部,化学,,0
3007,7942,(株)ＪＳＰ,東証1部,化学,,0
3008,7943,ニチハ(株),東証1部,ガラス・土石製品,,0
3009,7945,コマニー(株),東証2部,その他製品,,0
3010,7946,(株)光陽社,東証2部,その他製品,,0
3011,7947,(株)エフピコ,東証1部,化学,,0
3012,7949,小松ウオール工業(株),東証1部,その他製品,,0
3014,7951,ヤマハ(株),東証1部,その他製品,1.0,0
3015,7952,(株)河合楽器製作所,東証1部,その他製品,,0
3016,7953,菊水化学工業(株),東証2部,その他製品,,0
3017,7955,クリナップ(株),東証1部,その他製品,,0
3018,7956,ピジョン(株),東証1部,その他製品,,0
3019,7957,フジコピアン(株),東証2部,その他製品,,0
3020,7958,天馬(株),東証1部,化学,,0
3021,7959,(株)オリバー,東証1部,その他製品,,0
3022,7961,兼松サステック(株),東証1部,その他製品,,0
3023,7962,(株)キングジム,東証1部,その他製品,,0
3024,7963,興研(株),東証JQS,その他製品,,0
3025,7965,象印マホービン(株),東証1部,電気機器,,0
3026,7966,リンテック(株),東証1部,その他製品,,0
3027,7970,信越ポリマー(株),東証1部,化学,,0
3028,7971,東リ(株),東証1部,化学,,0
3029,7972,(株)イトーキ,東証1部,その他製品,,0
3030,7974,任天堂(株),東証1部,その他製品,,0
3031,7975,(株)リヒトラブ,東証2部,その他製品,,0
3032,7976,三菱鉛筆(株),東証1部,その他製品,,0
3033,7979,(株)松風,東証1部,精密機器,,0
3034,7980,(株)重松製作所,東証JQS,その他製品,,0
3035,7981,タカラスタンダード(株),東証1部,その他製品,,0
3036,7983,(株)ミロク,東証2部,その他製品,,0
3037,7984,コクヨ(株),東証1部,その他製品,,0
3038,7985,ネポン(株),東証2部,金属製品,,0
3039,7986,日本アイ・エス・ケイ(株),東証JQS,その他製品,,0
3040,7987,ナカバヤシ(株),東証1部,その他製品,,0
3041,7988,(株)ニフコ,東証1部,化学,,0
3042,7989,立川ブラインド工業(株),東証1部,金属製品,,0
3043,7990,グローブライド(株),東証1部,その他製品,,0
3044,7991,マミヤ・オーピー(株),東証2部,機械,,0
3045,7992,セーラー万年筆(株),東証2部,その他製品,,0
3046,7994,(株)オカムラ,東証1部,その他製品,,0
3047,7995,(株)バルカー,東証1部,化学,,0
3048,7997,(株)くろがね工作所,東証2部,その他製品,,0
3049,7999,ＭＵＴＯＨホールディングス(株),東証1部,電気機器,,0
3050,8001,伊藤忠商事(株),東証1部,卸売業,1.0,0
3051,8002,丸紅(株),東証1部,卸売業,1.0,2
3052,8005,(株)スクロール,東証1部,小売業,,0
3053,8006,ユアサ・フナショク(株),東証2部,卸売業,,0
3054,8007,高島(株),東証1部,卸売業,,0
3055,8008,４℃ホールディングス,東証1部,小売業,,0
3056,8011,(株)三陽商会,東証1部,繊維製品,,0
3057,8012,長瀬産業(株),東証1部,卸売業,,0
3058,8013,(株)ナイガイ,東証1部,繊維製品,,0
3059,8014,蝶理(株),東証1部,卸売業,,0
3060,8015,豊田通商(株),東証1部,卸売業,1.0,0
3061,8016,(株)オンワードホールディングス,東証1部,繊維製品,,0
3062,8018,三共生興(株),東証1部,卸売業,,0
3063,8020,兼松(株),東証1部,卸売業,,0
3064,8022,ミズノ(株),東証1部,その他製品,,0
3065,8023,大興電子通信(株),東証2部,卸売業,,0
3066,8025,(株)ツカモトコーポレーション,東証1部,卸売業,,0
3067,8028,(株)ファミリーマート,東証1部,小売業,1.0,0
3068,8029,(株)ルックホールディングス,東証1部,繊維製品,,0
3069,8030,中央魚類(株),東証2部,卸売業,,0
3070,8031,三井物産(株),東証1部,卸売業,1.0,1
3071,8032,日本紙パルプ商事(株),東証1部,卸売業,,0
3072,8035,東京エレクトロン(株),東証1部,電気機器,1.0,0
3073,8036,(株)日立ハイテク,東証1部,卸売業,,0
3074,8037,カメイ(株),東証1部,卸売業,,0
3075,8038,東都水産(株),東証1部,卸売業,,0
3076,8039,築地魚市場(株),東証2部,卸売業,,0
3077,8040,(株)東京ソワール,東証2部,繊維製品,,0
3078,8041,ＯＵＧホールディングス(株),東証1部,卸売業,,0
3079,8043,スターゼン(株),東証1部,卸売業,,0
3080,8044,大都魚類(株),東証2部,卸売業,,0
3081,8045,横浜丸魚(株),東証JQS,卸売業,,0
3082,8046,丸藤シートパイル(株),東証2部,卸売業,,0
3083,8050,セイコーホールディングス(株),東証1部,精密機器,,0
3084,8051,(株)山善,東証1部,卸売業,,0
3085,8052,椿本興業(株),東証1部,卸売業,,0
3086,8053,住友商事(株),東証1部,卸売業,1.0,1
3087,8056,日本ユニシス(株),東証1部,情報・通信,,0
3088,8057,(株)内田洋行,東証1部,卸売業,,0
3089,8058,三菱商事(株),東証1部,卸売業,1.0,1
3090,8059,第一実業(株),東証1部,卸売業,,0
3091,8060,キヤノンマーケティングジャパン(株),東証1部,卸売業,,0
3092,8061,西華産業(株),東証1部,卸売業,,0
3093,8065,佐藤商事(株),東証1部,卸売業,,0
3094,8066,三谷商事(株),東証2部,卸売業,,0
3095,8068,菱洋エレクトロ(株),東証1部,卸売業,,0
3096,8070,東京産業(株),東証1部,卸売業,,0
3098,8072,日本出版貿易(株),東証JQS,卸売業,,0
3099,8074,ユアサ商事(株),東証1部,卸売業,,0
3100,8075,神鋼商事(株),東証1部,卸売業,,0
3102,8077,小林産業(株),東証1部,卸売業,,0
3103,8078,阪和興業(株),東証1部,卸売業,,0
3104,8079,正栄食品工業(株),東証1部,卸売業,,0
3105,8081,(株)カナデン,東証1部,卸売業,,0
3106,8084,菱電商事(株),東証1部,卸売業,,0
3107,8085,ナラサキ産業(株),東証2部,卸売業,,0
3108,8086,ニプロ(株),東証1部,精密機器,,0
3109,8087,フルサト工業(株),東証1部,卸売業,,0
3110,8088,岩谷産業(株),東証1部,卸売業,,0
3111,8089,すてきナイスグループ(株),東証1部,卸売業,,0
3112,8090,昭光通商(株),東証1部,卸売業,,0
3113,8091,ニチモウ(株),東証1部,卸売業,,0
3114,8093,極東貿易(株),東証1部,卸売業,,0
3115,8095,イワキ(株),東証1部,卸売業,,0
3116,8096,兼松エレクトロニクス(株),東証1部,情報・通信,,1
3117,8097,三愛石油(株),東証1部,卸売業,,0
3118,8098,稲畑産業(株),東証1部,卸売業,,0
3119,8101,(株)ＧＳＩクレオス,東証1部,卸売業,,0
3120,8103,明和産業(株),東証1部,卸売業,,0
3121,8104,(株)クワザワ,東証1部,卸売業,,0
3122,8105,堀田丸正(株),東証2部,卸売業,,0
3123,8107,(株)キムラタン,東証1部,繊維製品,,0
3125,8111,(株)ゴールドウイン,東証1部,繊維製品,,0
3126,8113,ユニ・チャーム(株),東証1部,化学,,0
3127,8114,(株)デサント,東証1部,繊維製品,,0
3128,8115,ムーンバット(株),東証2部,卸売業,,0
3129,8117,中央自動車工業(株),東証2部,卸売業,,0
3130,8118,(株)キング,東証1部,繊維製品,,0
3131,8119,(株)三栄コーポレーション,東証JQS,卸売業,,0
3132,8123,川辺(株),東証JQS,卸売業,,0
3133,8125,(株)ワキタ,東証1部,卸売業,,0
3134,8127,ヤマト　インターナショナル(株),東証1部,繊維製品,,0
3135,8129,東邦ホールディングス(株),東証1部,卸売業,,0
3136,8130,(株)サンゲツ,東証1部,卸売業,,0
3137,8131,(株)ミツウロコグループホールディングス,東証1部,卸売業,,0
3138,8132,シナネンホールディングス(株),東証1部,卸売業,,0
3139,8133,伊藤忠エネクス(株),東証1部,卸売業,,0
3140,8135,ゼット(株),東証2部,卸売業,,0
3141,8136,(株)サンリオ,東証1部,卸売業,,0
3142,8137,サンワテクノス(株),東証1部,卸売業,,0
3143,8138,三京化成(株),東証2部,卸売業,,0
3144,8139,(株)ナガホリ,東証2部,卸売業,,0
3145,8140,(株)リョーサン,東証1部,卸売業,,0
3146,8141,新光商事(株),東証1部,卸売業,,0
3147,8142,(株)トーホー,東証1部,卸売業,,0
3148,8143,(株)ラピーヌ,東証2部,繊維製品,,0
3149,8144,(株)電響社,東証2部,卸売業,,0
3151,8147,(株)トミタ,東証JQS,卸売業,,0
3152,8150,三信電気(株),東証1部,卸売業,,0
3153,8151,(株)東陽テクニカ,東証1部,卸売業,,0
3154,8152,ソマール(株),東証2部,卸売業,,0
3155,8153,(株)モスフードサービス,東証1部,卸売業,,0
3156,8154,加賀電子(株),東証1部,卸売業,,0
3157,8155,三益半導体工業(株),東証1部,金属製品,,0
3158,8157,都築電気(株),東証2部,情報・通信,,0
3159,8158,ソーダニッカ(株),東証1部,卸売業,,0
3160,8159,(株)立花エレテック,東証1部,卸売業,,0
3161,8160,(株)木曽路,東証1部,小売業,,0
3162,8163,ＳＲＳホールディングス(株),東証1部,小売業,,0
3163,8165,(株)千趣会,東証1部,小売業,,0
3164,8166,(株)タカキュー,東証1部,小売業,,0
3165,8167,(株)リテールパートナーズ,東証2部,小売業,,0
3166,8168,(株)ケーヨー,東証1部,小売業,,0
3167,8173,上新電機(株),東証1部,小売業,,0
3168,8174,日本瓦斯(株),東証1部,小売業,,0
3169,8179,ロイヤルホールディングス(株),東証1部,小売業,,0
3170,8181,(株)東天紅,東証1部,小売業,,0
3171,8182,(株)いなげや,東証1部,小売業,,0
3172,8184,(株)島忠,東証1部,小売業,,0
3173,8185,(株)チヨダ,東証1部,小売業,,0
3174,8186,(株)大塚家具,東証JQS,小売業,,0
3176,8194,(株)ライフコーポレーション,東証1部,小売業,,0
3177,8198,マックスバリュ東海(株),東証2部,小売業,,0
3178,8200,(株)リンガーハット,東証1部,小売業,,0
3179,8202,ラオックス(株),東証2部,小売業,,0
3180,8203,(株)ＭｒＭａｘＨＤ,東証1部,小売業,,0
3181,8207,テンアライド(株),東証1部,小売業,,0
3182,8208,(株)エンチョー,東証JQS,小売業,,0
3183,8209,(株)フレンドリー,東証2部,小売業,,0
3184,8214,(株)ＡＯＫＩホールディングス,東証1部,小売業,,0
3185,8215,(株)銀座山形屋,東証JQS,小売業,,0
3186,8217,(株)オークワ,東証1部,小売業,,0
3187,8218,(株)コメリ,東証1部,小売業,,0
3188,8219,青山商事(株),東証1部,小売業,,0
3189,8225,(株)タカチホ,東証JQS,卸売業,,0
3190,8226,(株)理経,東証2部,卸売業,,0
3191,8227,(株)しまむら,東証1部,小売業,,0
3193,8230,(株)はせがわ,東証1部,小売業,,0
3194,8233,(株)高島屋,東証1部,小売業,1.0,0
3195,8237,(株)松屋,東証1部,小売業,,0
3196,8242,エイチ・ツー・オー　リテイリング(株),東証1部,小売業,,0
3197,8244,(株)近鉄百貨店,東証1部,小売業,,0
3198,8247,(株)大和,東証2部,小売業,,0
3199,8249,(株)テクノアソシエ,東証2部,卸売業,,0
3200,8251,(株)パルコ,東証1部,小売業,,0
3201,8252,(株)丸井グループ,東証1部,小売業,1.0,0
3202,8253,(株)クレディセゾン,東証1部,その他金融業,1.0,0
3203,8254,(株)さいか屋,東証2部,小売業,,0
3204,8255,アクシアル　リテイリング(株),東証1部,小売業,,0
3205,8256,(株)プロルート丸光,東証JQS,卸売業,,0
3206,8257,(株)山陽百貨店,東証JQS,小売業,,0
3207,8260,(株)井筒屋,東証1部,小売業,,0
3208,8267,イオン(株),東証1部,小売業,1.0,0
3209,8273,(株)イズミ,東証1部,小売業,,0
3210,8275,(株)フォーバル,東証1部,卸売業,,0
3211,8276,(株)平和堂,東証1部,小売業,,0
3212,8278,(株)フジ,東証1部,小売業,,0
3213,8279,(株)ヤオコー,東証1部,小売業,,0
3214,8281,ゼビオホールディングス(株),東証1部,小売業,,0
3215,8282,(株)ケーズホールディングス,東証1部,小売業,,0
3216,8283,(株)ＰＡＬＴＡＣ,東証1部,卸売業,,0
3217,8285,三谷産業(株),東証1部,卸売業,,0
3218,8287,マックスバリュ西日本(株),東証2部,小売業,,0
3219,8289,(株)Ｏｌｙｍｐｉｃグループ,東証1部,小売業,,0
3220,8291,日産東京販売ホールディングス(株),東証1部,小売業,,0
3222,8298,(株)ファミリー,東証JQS,小売業,,0
3223,8301,日本銀行,東証,銀行業,,0
3224,8303,(株)新生銀行,東証1部,銀行業,1.0,0
3225,8304,(株)あおぞら銀行,東証1部,銀行業,1.0,0
3226,8306,(株)三菱ＵＦＪフィナンシャル・グループ,東証1部,銀行業,1.0,2
3227,8308,(株)りそなホールディングス,東証1部,銀行業,1.0,0
3228,8309,三井住友トラスト・ホールディングス(株),東証1部,銀行業,1.0,2
3229,8316,(株)三井住友フィナンシャルグループ,東証1部,銀行業,1.0,1
3230,8331,(株)千葉銀行,東証1部,銀行業,1.0,0
3231,8334,(株)群馬銀行,東証1部,銀行業,,0
3232,8336,(株)武蔵野銀行,東証1部,銀行業,,0
3233,8337,(株)千葉興業銀行,東証1部,銀行業,,0
3234,8338,(株)筑波銀行,東証1部,銀行業,,0
3235,8341,(株)七十七銀行,東証1部,銀行業,,0
3236,8342,(株)青森銀行,東証1部,銀行業,,0
3237,8343,(株)秋田銀行,東証1部,銀行業,,0
3238,8344,(株)山形銀行,東証1部,銀行業,,0
3239,8345,(株)岩手銀行,東証1部,銀行業,,0
3240,8346,(株)東邦銀行,東証1部,銀行業,,0
3241,8349,(株)東北銀行,東証1部,銀行業,,0
3242,8350,(株)みちのく銀行,東証1部,銀行業,,0
3243,8354,(株)ふくおかフィナンシャルグループ,東証1部,銀行業,1.0,0
3244,8355,(株)静岡銀行,東証1部,銀行業,1.0,0
3245,8356,(株)十六銀行,東証1部,銀行業,,0
3246,8358,スルガ銀行(株),東証1部,銀行業,,0
3247,8359,(株)八十二銀行,東証1部,銀行業,,0
3248,8360,(株)山梨中央銀行,東証1部,銀行業,,0
3249,8361,(株)大垣共立銀行,東証1部,銀行業,,0
3250,8362,(株)福井銀行,東証1部,銀行業,,0
3251,8363,(株)北國銀行,東証1部,銀行業,,0
3252,8364,(株)清水銀行,東証1部,銀行業,,0
3253,8365,(株)富山銀行,東証1部,銀行業,,0
3254,8366,(株)滋賀銀行,東証1部,銀行業,,0
3255,8367,(株)南都銀行,東証1部,銀行業,,0
3256,8368,(株)百五銀行,東証1部,銀行業,,0
3257,8369,(株)京都銀行,東証1部,銀行業,,0
3258,8370,(株)紀陽銀行,東証1部,銀行業,,0
3259,8377,(株)ほくほくフィナンシャルグループ,東証1部,銀行業,,0
3260,8379,(株)広島銀行,東証1部,銀行業,,0
3261,8381,(株)山陰合同銀行,東証1部,銀行業,,0
3262,8382,(株)中国銀行,東証1部,銀行業,,0
3263,8383,(株)鳥取銀行,東証1部,銀行業,,0
3264,8385,(株)伊予銀行,東証1部,銀行業,,0
3265,8386,(株)百十四銀行,東証1部,銀行業,,0
3266,8387,(株)四国銀行,東証1部,銀行業,,0
3267,8388,(株)阿波銀行,東証1部,銀行業,,0
3268,8392,(株)大分銀行,東証1部,銀行業,,0
3269,8393,(株)宮崎銀行,東証1部,銀行業,,0
3270,8395,(株)佐賀銀行,東証1部,銀行業,,0
3271,8397,(株)沖縄銀行,東証1部,銀行業,,0
3273,8399,(株)琉球銀行,東証1部,銀行業,,0
3274,8410,(株)セブン銀行,東証1部,銀行業,,0
3275,8411,(株)みずほフィナンシャルグループ,東証1部,銀行業,1.0,5
3276,8416,(株)高知銀行,東証1部,銀行業,,0
3277,8418,(株)山口フィナンシャルグループ,東証1部,銀行業,,0
3278,8424,芙蓉総合リース(株),東証1部,その他金融業,,0
3279,8425,みずほリース(株),東証1部,その他金融業,,0
3280,8439,東京センチュリー(株),東証1部,その他金融業,,0
3281,8462,フューチャーベンチャーキャピタル(株),東証JQS,証券業,,0
3282,8473,ＳＢＩホールディングス(株),東証1部,証券業,,0
3283,8508,Ｊトラスト(株),東証2部,その他金融業,,0
3284,8511,日本証券金融(株),東証1部,その他金融業,,0
3285,8515,アイフル(株),東証1部,その他金融業,,0
3286,8518,日本アジア投資(株),東証1部,証券業,,0
3287,8521,(株)長野銀行,東証1部,銀行業,,0
3288,8522,(株)名古屋銀行,東証1部,銀行業,,0
3289,8524,(株)北洋銀行,東証1部,銀行業,,0
3290,8527,(株)愛知銀行,東証1部,銀行業,,0
3291,8530,(株)中京銀行,東証1部,銀行業,,0
3292,8537,(株)大光銀行,東証1部,銀行業,,0
3294,8541,(株)愛媛銀行,東証1部,銀行業,,0
3295,8542,(株)トマト銀行,東証1部,銀行業,,0
3296,8544,(株)京葉銀行,東証1部,銀行業,,0
3297,8550,(株)栃木銀行,東証1部,銀行業,,0
3298,8551,(株)北日本銀行,東証1部,銀行業,,0
3300,8558,(株)東和銀行,東証1部,銀行業,,0
3303,8562,(株)福島銀行,東証1部,銀行業,,0
3304,8563,(株)大東銀行,東証1部,銀行業,,0
3305,8566,リコーリース(株),東証1部,その他金融業,,0
3306,8570,イオンフィナンシャルサービス(株),東証1部,その他金融業,,0
3307,8572,アコム(株),東証1部,その他金融業,,0
3308,8584,(株)ジャックス,東証1部,その他金融業,,0
3309,8585,(株)オリエントコーポレーション,東証1部,その他金融業,,0
3310,8586,日立キャピタル(株),東証1部,その他金融業,,0
3311,8589,(株)アプラスフィナンシャル,東証1部,その他金融業,,0
3312,8591,オリックス(株),東証1部,その他金融業,,1
3313,8593,三菱ＵＦＪリース(株),東証1部,その他金融業,,1
3315,8595,(株)ジャフコ,東証1部,証券業,,0
3316,8596,(株)九州リースサービス,東証1部,その他金融業,,0
3317,8600,トモニホールディングス(株),東証1部,銀行業,,0
3318,8601,(株)大和証券グループ本社,東証1部,証券業,1.0,0
3319,8604,野村ホールディングス(株),東証1部,証券業,1.0,0
3320,8609,(株)岡三証券グループ,東証1部,証券業,,0
3321,8613,丸三証券(株),東証1部,証券業,,0
3322,8614,東洋証券(株),東証1部,証券業,,0
3323,8616,東海東京フィナンシャル・ホールディングス(株),東証1部,証券業,,0
3324,8617,光世証券(株),東証1部,証券業,,0
3325,8622,水戸証券(株),東証1部,証券業,,0
3326,8624,いちよし証券(株),東証1部,証券業,,0
3327,8628,松井証券(株),東証1部,証券業,1.0,0
3328,8630,ＳＯＭＰＯホールディングス(株),東証1部,保険業,1.0,0
3329,8692,(株)だいこう証券ビジネス,東証1部,証券業,,0
3330,8697,(株)日本取引所グループ,東証1部,その他金融業,,0
3331,8698,マネックスグループ(株),東証1部,証券業,,0
3332,8699,澤田ホールディングス(株),東証JQS,証券業,,0
3333,8700,丸八証券(株),東証JQS,証券業,,0
3334,8704,トレイダーズホールディングス(株),東証JQS,証券業,,0
3335,8705,岡藤ホールディングス(株),東証JQS,証券業,,0
3336,8706,極東証券(株),東証1部,証券業,,0
3337,8707,岩井コスモホールディングス(株),東証1部,証券業,,0
3338,8708,藍澤證券(株),東証1部,証券業,,0
3339,8709,インヴァスト証券(株),東証JQS,証券業,,0
3340,8713,フィデアホールディングス(株),東証1部,銀行業,,0
3341,8714,(株)池田泉州ホールディングス,東証1部,銀行業,,0
3342,8715,アニコム　ホールディングス(株),東証1部,保険業,,0
3343,8725,ＭＳ＆ＡＤインシュアランスグループホールディングス(株),東証1部,保険業,1.0,1
3344,8729,ソニーフィナンシャルホールディングス(株),東証1部,保険業,1.0,0
3345,8732,(株)マネーパートナーズグループ,東証1部,証券業,,0
3346,8737,(株)あかつき本社,東証2部,証券業,,0
3347,8739,スパークス・グループ(株),東証1部,証券業,,0
3348,8740,(株)フジトミ,東証JQS,証券業,,0
3349,8742,(株)小林洋行,東証1部,証券業,,0
3350,8746,第一商品(株),東証JQS,証券業,,0
3351,8747,豊商事(株),東証JQS,証券業,,0
3352,8750,第一生命ホールディングス(株),東証1部,保険業,1.0,0
3353,8766,東京海上ホールディングス(株),東証1部,保険業,1.0,0
3354,8769,(株)アドバンテッジリスクマネジメント,東証1部,サービス業,,0
3355,8771,イー・ギャランティ(株),東証1部,その他金融業,,0
3356,8772,(株)アサックス,東証1部,その他金融業,,0
3357,8783,ＧＦＡ(株),東証JQS,その他金融業,,0
3358,8789,フィンテック　グローバル(株),マザーズ,その他金融業,,0
3359,8793,ＮＥＣキャピタルソリューション(株),東証1部,その他金融業,,0
3360,8795,(株)Ｔ＆Ｄホールディングス,東証1部,保険業,1.0,0
3361,8798,(株)アドバンスクリエイト,東証1部,保険業,,0
3362,8801,三井不動産(株),東証1部,不動産業,1.0,0
3363,8802,三菱地所(株),東証1部,不動産業,1.0,0
3364,8803,平和不動産(株),東証1部,不動産業,,0
3365,8804,東京建物(株),東証1部,不動産業,1.0,0
3366,8806,ダイビル(株),東証1部,不動産業,,0
3367,8818,京阪神ビルディング(株),東証1部,不動産業,,0
3368,8830,住友不動産(株),東証1部,不動産業,1.0,0
3369,8835,太平洋興発(株),東証1部,卸売業,,0
3370,8836,(株)ＲＩＳＥ,東証JQS,不動産業,,0
3371,8841,(株)テーオーシー,東証1部,不動産業,,0
3372,8842,(株)東京楽天地,東証1部,不動産業,,0
3373,8844,(株)コスモスイニシア,東証JQS,不動産業,,0
3374,8848,(株)レオパレス２１,東証1部,不動産業,,0
3375,8850,スターツコーポレーション(株),東証1部,不動産業,,0
3376,8854,(株)日住サービス,東証2部,不動産業,,0
3377,8860,フジ住宅(株),東証1部,不動産業,,0
3378,8864,空港施設(株),東証1部,不動産業,,0
3379,8869,明和地所(株),東証1部,不動産業,,0
3380,8871,(株)ゴールドクレスト,東証1部,不動産業,,0
3381,8876,(株)リログループ,東証1部,サービス業,,0
3382,8877,エスリード(株),東証1部,不動産業,,0
3383,8881,(株)日神グループホールディングス,東証1部,不動産業,,0
3384,8885,(株)ラ・アトレ,東証JQG,不動産業,,0
3385,8886,(株)ウッドフレンズ,東証JQS,不動産業,,0
3386,8887,リベレステ(株),東証JQS,不動産業,,0
3387,8889,ＡＰＡＭＡＮ(株),東証JQS,不動産業,,0
3388,8890,(株)レーサム,東証JQS,不動産業,,0
3389,8891,(株)エムジーホーム,東証2部,不動産業,,0
3390,8892,(株)日本エスコン,東証1部,不動産業,,0
3391,8893,(株)新日本建物,東証JQS,不動産業,,0
3392,8894,(株)ＲＥＶＯＬＵＴＩＯＮ,東証2部,不動産業,,0
3393,8897,(株)タカラレーベン,東証1部,不動産業,,0
3394,8898,(株)センチュリー２１・ジャパン,東証JQS,不動産業,,1
3395,8903,(株)サンウッド,東証JQS,不動産業,,0
3396,8904,(株)ＡＶＡＮＴＩＡ,東証1部,不動産業,,0
3397,8905,イオンモール(株),東証1部,不動産業,,0
3398,8908,(株)毎日コムネット,東証1部,不動産業,,0
3399,8909,(株)シノケングループ,東証JQS,不動産業,,0
3400,8912,(株)エリアクエスト,東証2部,不動産業,,0
3401,8914,エリアリンク(株),マザーズ,不動産業,,0
3402,8917,ファースト住建(株),東証1部,不動産業,,0
3403,8918,(株)ランド,東証1部,不動産業,,0
3404,8919,(株)カチタス,東証1部,不動産業,,0
3405,8920,(株)東祥,東証1部,サービス業,,0
3406,8922,日本アセットマーケティング(株),マザーズ,不動産業,,0
3407,8923,トーセイ(株),東証1部,不動産業,,0
3408,8925,(株)アルデプロ,東証2部,不動産業,,0
3409,8927,(株)明豊エンタープライズ,東証JQS,不動産業,,0
3410,8928,穴吹興産(株),東証1部,不動産業,,0
3411,8929,(株)青山財産ネットワークス,東証2部,不動産業,,0
3412,8931,和田興産(株),東証JQS,不動産業,,0
3413,8934,サンフロンティア不動産(株),東証1部,不動産業,,0
3414,8935,(株)ＦＪネクスト,東証1部,不動産業,,0
3415,8938,グローム・ホールディングス(株),東証JQG,不動産業,,0
3416,8940,(株)インテリックス,東証1部,不動産業,,0
3417,8944,(株)ランドビジネス,東証1部,不動産業,,0
3418,8945,日本社宅サービス(株),東証1部,不動産業,,0
3419,8946,(株)ＡＳＩＡＮ　ＳＴＡＲ,東証JQS,不動産業,,0
3420,8951,日本ビルファンド投資法人,東証,REIT銘柄一覧,,0
3421,8952,ジャパンリアルエステイト投資法人,東証,REIT銘柄一覧,,0
3422,8953,日本リテールファンド投資法人,東証,REIT銘柄一覧,,0
3423,8954,オリックス不動産投資法人,東証,REIT銘柄一覧,,0
3424,8955,日本プライムリアルティ投資法人,東証,REIT銘柄一覧,,0
3425,8956,プレミア投資法人,東証,REIT銘柄一覧,,0
3426,8957,東急リアル・エステート投資法人,東証,REIT銘柄一覧,,0
3427,8958,グローバル・ワン不動産投資法人,東証,REIT銘柄一覧,,0
3429,8960,ユナイテッド・アーバン投資法人,東証,REIT銘柄一覧,,0
3430,8961,森トラスト総合リート投資法人,東証,REIT銘柄一覧,,0
3432,8963,インヴィンシブル投資法人,東証,REIT銘柄一覧,,0
3433,8964,フロンティア不動産投資法人,東証,REIT銘柄一覧,,0
3435,8966,平和不動産リート投資法人,東証,REIT銘柄一覧,,0
3436,8967,日本ロジスティクスファンド投資法人,東証,REIT銘柄一覧,,0
3437,8968,福岡リート投資法人,東証,REIT銘柄一覧,,0
3439,8970,ジャパン・シングルレジデンス投資法人,東証,REIT銘柄一覧,,0
3440,8972,ケネディクス・オフィス投資法人,東証,REIT銘柄一覧,,0
3443,8975,いちごオフィスリート投資法人,東証,REIT銘柄一覧,,0
3444,8976,大和証券オフィス投資法人,東証,REIT銘柄一覧,,0
3445,8977,阪急阪神リート投資法人,東証,REIT銘柄一覧,,0
3447,8979,スターツプロシード投資法人,東証,REIT銘柄一覧,,0
3452,8984,大和ハウスリート投資法人,東証,REIT銘柄一覧,,0
3453,8985,ジャパン・ホテル・リート投資法人,東証,REIT銘柄一覧,,0
3454,8986,日本賃貸住宅投資法人,東証,REIT銘柄一覧,,0
3455,8987,ジャパンエクセレント投資法人,東証,REIT銘柄一覧,,0
3456,8995,(株)誠建設工業,東証2部,不動産業,,0
3458,8999,グランディハウス(株),東証1部,不動産業,,0
3459,9001,東武鉄道(株),東証1部,陸運業,1.0,0
3460,9003,相鉄ホールディングス(株),東証1部,陸運業,,0
3461,9005,東急(株),東証1部,陸運業,1.0,0
3462,9006,京浜急行電鉄(株),東証1部,陸運業,,0
3463,9007,小田急電鉄(株),東証1部,陸運業,1.0,0
3464,9008,京王電鉄(株),東証1部,陸運業,1.0,0
3465,9009,京成電鉄(株),東証1部,陸運業,1.0,0
3466,9010,富士急行(株),東証1部,陸運業,,0
3467,9012,秩父鉄道(株),東証JQS,陸運業,,0
3468,9014,新京成電鉄(株),東証1部,陸運業,,0
3469,9017,新潟交通(株),東証2部,陸運業,,0
3470,9020,東日本旅客鉄道(株),東証1部,陸運業,1.0,0
3471,9021,西日本旅客鉄道(株),東証1部,陸運業,1.0,0
3472,9022,東海旅客鉄道(株),東証1部,陸運業,1.0,0
3473,9024,(株)西武ホールディングス,東証1部,陸運業,,0
3474,9025,鴻池運輸(株),東証1部,陸運業,,0
3476,9028,(株)ゼロ,東証2部,陸運業,,0
3477,9029,(株)ヒガシトゥエンティワン,東証2部,陸運業,,0
3478,9031,西日本鉄道(株),東証1部,陸運業,,0
3479,9033,広島電鉄(株),東証2部,陸運業,,0
3480,9034,南総通運(株),東証JQS,陸運業,,0
3482,9036,東部ネットワーク(株),東証JQS,陸運業,,0
3483,9037,(株)ハマキョウレックス,東証1部,陸運業,,0
3484,9039,(株)サカイ引越センター,東証1部,陸運業,,0
